level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	1970	-1	
2	1	1	0	0	0	6	2	2503	1961	-1	
3	1	1	1	0	0	6	2	2503	1961	-1	
4	1	1	1	1	0	1056	2	1224	8	-1	
5	1	1	1	1	1	1052	0	72	14	33.007309	ee
5	1	1	1	1	2	1056	2	1224	8	4.230743	aera
5	1	1	1	1	3	2231	0	20	14	23.063049	hhh
4	1	1	1	2	0	1599	117	341	34	-1	
5	1	1	1	2	1	1599	117	13	9	43.394508	2
5	1	1	1	2	2	1676	118	11	11	46.867214	«
5	1	1	1	2	3	1875	120	65	31	78.243462	28
4	1	1	1	3	0	1391	113	548	58	-1	
5	1	1	1	3	1	1391	113	40	13	42.717339	Ee
5	1	1	1	3	2	1471	114	16	12	0.000000	bb
5	1	1	1	3	3	1594	128	16	12	89.907379	a
5	1	1	1	3	4	1670	132	17	5	62.716457	7”
5	1	1	1	3	5	1874	155	17	10	53.307156	s
5	1	1	1	3	6	1923	153	16	18	57.235054	3
4	1	1	1	4	0	1212	110	727	73	-1	
5	1	1	1	4	1	1212	110	142	20	0.000000	BSBSag
5	1	1	1	4	2	1389	124	42	11	50.686867	BE
5	1	1	1	4	3	1466	127	17	17	79.754059	3
5	1	1	1	4	4	1596	123	20	35	26.445000	=}
5	1	1	1	4	5	1670	147	16	12	0.000000	%
5	1	1	1	4	6	1879	165	13	11	48.861599	3
5	1	1	1	4	7	1927	173	12	10	75.207504	3
4	1	1	1	5	0	961	107	931	89	-1	
5	1	1	1	5	1	961	107	112	21	36.799225	PUMPS
5	1	1	1	5	2	1109	109	72	23	63.020531	238,
5	1	1	1	5	3	1215	117	88	27	0.000000	agen
5	1	1	1	5	4	1318	126	37	29	0.000000	os
5	1	1	1	5	5	1394	141	89	23	48.488449	Sus
5	1	1	1	5	6	1593	160	17	9	23.768051	3s
5	1	1	1	5	7	1674	161	13	24	74.019478	8
5	1	1	1	5	8	1879	186	13	10	39.698273	2
4	1	1	1	6	0	731	105	1208	108	-1	
5	1	1	1	6	1	731	105	37	13	58.274467	Eu
5	1	1	1	6	2	803	106	16	9	77.220985	2
5	1	1	1	6	3	853	106	42	13	45.517090	us
5	1	1	1	6	4	956	120	105	16	45.987579	sage:
5	1	1	1	6	5	1133	131	42	16	69.913727	Bs
5	1	1	1	6	6	1211	133	144	25	51.696526	£86820
5	1	1	1	6	7	1393	155	38	16	14.791870	ae
5	1	1	1	6	8	1470	163	37	11	3.228462	eh,
5	1	1	1	6	9	1599	170	12	11	68.673180	6
5	1	1	1	6	10	1874	199	18	11	34.727646	3
4	1	1	1	7	0	653	103	1286	120	-1	
5	1	1	1	7	1	653	103	16	12	64.963120	>
5	1	1	1	7	2	751	120	16	4	78.845192	3
5	1	1	1	7	3	806	115	12	12	74.161400	8
5	1	1	1	7	4	858	117	57	24	11.751244	33
5	1	1	1	7	5	960	128	87	23	20.991135	Seas
5	1	1	1	7	6	1058	121	15	34	0.000000	sc
5	1	1	1	7	7	1113	135	63	24	0.000000	ER
5	1	1	1	7	8	1241	146	62	20	26.573776	Eso
5	1	1	1	7	9	1343	159	11	12	50.308029	fe
5	1	1	1	7	10	1388	170	17	6	3.373886	wot
5	1	1	1	7	11	1445	173	62	11	0.000000	DE
5	1	1	1	7	12	1670	188	16	12	80.296448	2
5	1	1	1	7	13	1874	212	17	5	37.831184	32
5	1	1	1	7	14	1927	215	12	8	49.496685	OG
4	1	1	1	8	0	524	101	1414	136	-1	
5	1	1	1	8	1	524	101	89	20	24.852280	Qspg
5	1	1	1	8	2	653	116	11	12	0.000000	e
5	1	1	1	8	3	730	118	37	21	77.258026	os
5	1	1	1	8	4	801	128	16	13	81.660164	a
5	1	1	1	8	5	857	131	38	9	54.594879	QO
5	1	1	1	8	6	957	139	66	16	44.456764	eyo
5	1	1	1	8	7	1112	157	63	8	29.361847	aga
5	1	1	1	8	8	1214	156	116	26	42.222015	eorode
5	1	1	1	8	9	1419	181	88	18	24.795654	aso
5	1	1	1	8	10	1598	192	12	12	7.099113	s
5	1	1	1	8	11	1667	192	19	36	3.228035	of
5	1	1	1	8	12	1879	220	12	7	89.176804	a
5	1	1	1	8	13	1922	224	16	13	34.576881	3
4	1	1	1	9	0	301	92	1638	159	-1	
5	1	1	1	9	1	301	101	8	3	70.575714	=
5	1	1	1	9	2	371	100	12	9	70.172256	@
5	1	1	1	9	3	398	92	27	27	47.050072	Ose
5	1	1	1	9	4	463	98	28	27	43.750465	=a
5	1	1	1	9	5	522	112	92	23	39.679600	BOSS
5	1	1	1	9	6	653	129	12	12	65.829903	5
5	1	1	1	9	7	725	130	42	22	58.723480	“a5
5	1	1	1	9	8	803	143	15	9	38.084835	<4
