level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	1970	-1	
2	1	1	0	0	0	265	29	138	53	-1	
3	1	1	1	0	0	265	29	138	53	-1	
4	1	1	1	1	0	265	29	138	53	-1	
5	1	1	1	1	1	265	29	138	53	95.000000	 
2	1	2	0	0	0	919	99	307	2	-1	
3	1	2	1	0	0	919	99	307	2	-1	
4	1	2	1	1	0	919	99	307	2	-1	
5	1	2	1	1	1	919	99	307	2	95.000000	 
2	1	3	0	0	0	348	67	949	1796	-1	
3	1	3	1	0	0	348	67	944	1789	-1	
4	1	3	1	1	0	360	67	369	50	-1	
5	1	3	1	1	1	360	83	49	34	81.706276	ge
5	1	3	1	1	2	472	67	37	26	11.609879	\D
5	1	3	1	1	3	537	78	24	24	70.241508	§
5	1	3	1	1	4	582	84	100	18	7.278786	RREEE
5	1	3	1	1	5	704	85	25	5	35.936790	=
4	1	3	1	2	0	375	85	549	31	-1	
5	1	3	1	2	1	375	111	4	5	0.000000	’
5	1	3	1	2	2	626	92	100	9	41.337723	SS
5	1	3	1	2	3	772	63	67	42	55.431232	TSS
5	1	3	1	2	4	863	63	64	42	32.248703	Cog
4	1	3	1	3	0	360	76	937	78	-1	
5	1	3	1	3	1	360	112	43	42	14.758453	es
5	1	3	1	3	2	421	119	22	32	23.749992	3
5	1	3	1	3	3	537	103	24	17	26.292114	SS
5	1	3	1	3	4	582	103	100	17	33.529907	3860,
5	1	3	1	3	5	704	104	24	17	36.876854	9
5	1	3	1	3	6	779	93	55	22	64.086517	See
5	1	3	1	3	7	864	92	97	24	26.890160	Rises
5	1	3	1	3	8	990	105	60	11	59.833893	Ta
5	1	3	1	3	9	1082	105	17	11	63.686424	a
5	1	3	1	3	10	1128	104	54	12	58.754578	Raw
5	1	3	1	3	11	1254	76	43	51	40.778358	Pe)
4	1	3	1	4	0	386	95	843	67	-1	
5	1	3	1	4	1	386	131	16	31	34.717422	Bb
5	1	3	1	4	2	543	138	31	16	53.963928	ro
5	1	3	1	4	3	588	138	56	18	13.242271	WPA
5	1	3	1	4	4	774	115	63	6	37.838608	BAS
5	1	3	1	4	5	857	116	106	6	15.650589	Nroen
5	1	3	1	4	6	984	117	68	5	33.514114	TS
5	1	3	1	4	7	1077	117	24	5	28.508865	FH
5	1	3	1	4	8	1141	117	23	5	28.865234	Ae
5	1	3	1	4	9	1201	95	28	31	10.022415	ca
4	1	3	1	5	0	360	132	495	40	-1	
5	1	3	1	5	1	360	155	13	10	50.661278	ae
5	1	3	1	5	2	421	152	19	13	19.196640	Ee
5	1	3	1	5	3	543	139	35	33	53.153725	mm,
5	1	3	1	5	4	588	157	4	3	70.377769	§
5	1	3	1	5	5	645	138	36	18	60.212124	QU
5	1	3	1	5	6	709	139	30	17	49.886711	te
5	1	3	1	5	7	754	132	19	33	69.198441	st
5	1	3	1	5	8	838	141	17	7	44.109425	=
4	1	3	1	6	0	360	125	921	58	-1	
5	1	3	1	6	1	360	166	80	17	0.000000	oe
5	1	3	1	6	2	562	168	11	9	34.954773	2,
5	1	3	1	6	3	607	133	91	48	0.000000	EPOOIE
5	1	3	1	6	4	714	157	26	12	28.859314	US
5	1	3	1	6	5	755	150	11	13	67.770340	&
5	1	3	1	6	6	786	139	68	28	31.319702	PHOS
5	1	3	1	6	7	866	140	12	24	30.776352	p
5	1	3	1	6	8	894	140	49	24	50.930969	UCM
5	1	3	1	6	9	994	133	32	48	51.574814	RS
5	1	3	1	6	10	1038	140	36	19	56.327175	AE
5	1	3	1	6	11	1086	141	28	18	56.327175	AS
5	1	3	1	6	12	1130	140	32	18	0.000000	OP
5	1	3	1	6	13	1170	140	28	16	0.000000	Uy
5	1	3	1	6	14	1214	140	14	18	0.000000	w
5	1	3	1	6	15	1258	125	23	20	41.672531	@
4	1	3	1	7	0	359	136	933	57	-1	
5	1	3	1	7	1	359	182	14	11	67.484055	a
5	1	3	1	7	2	543	172	31	15	37.711578	Nd
5	1	3	1	7	3	593	171	106	19	0.000000	Nggame
5	1	3	1	7	4	713	158	27	36	53.075020	w?
5	1	3	1	7	5	754	164	12	10	84.698029	§
5	1	3	1	7	6	834	170	8	4	18.934387	z
5	1	3	1	7	7	963	161	31	13	28.766243	BM
5	1	3	1	7	8	1038	160	31	10	43.742622	NG
5	1	3	1	7	9	1086	153	29	12	28.328674	hm
5	1	3	1	7	10	1137	156	34	9	50.198959	re
5	1	3	1	7	11	1255	136	37	34	19.952309	eb
4	1	3	1	8	0	390	157	825	47	-1	
5	1	3	1	8	1	390	193	44	11	33.424957	x2
5	1	3	1	8	2	542	187	32	11	43.997108	Ng
5	1	3	1	8	3	588	175	74	17	0.000000	Soames
5	1	3	1	8	4	714	172	12	22	0.000000	B
5	1	3	1	8	5	754	176	12	11	0.000000	S
5	1	3	1	8	6	779	173	101	21	0.000000	penite
5	1	3	1	8	7	867	161	8	47	19.745468	o
5	1	3	1	8	8	890	161	24	47	28.272781	m8
5	1	3	1	8	9	925	170	36	19	40.748043	mia
5	1	3	1	8	10	1058	171	16	6	0.000000	B
5	1	3	1	8	11	1185	157	30	13	41.171490	es
4	1	3	1	9	0	359	160	925	63	-1	
5	1	3	1	9	1	359	201	43	22	29.052750	eae
5	1	3	1	9	2	420	206	13	12	29.052750	Bs
5	1	3	1	9	3	543	197	75	14	0.000000	fose
5	1	3	1	9	4	663	188	76	19	38.190758	eSsu
5	1	3	1	9	5	755	188	29	11	39.072502	nt
5	1	3	1	9	6	818	190	36	9	84.125076	me
5	1	3	1	9	7	865	176	38	22	8.659256	oo
5	1	3	1	9	8	963	176	16	10	60.538383	2
5	1	3	1	9	9	988	172	19	29	56.075115	Gy
5	1	3	1	9	10	1053	169	66	24	41.517788	OO
5	1	3	1	9	11	1131	165	30	32	28.507019	pp
5	1	3	1	9	12	1166	170	31	22	27.714233	SE,
5	1	3	1	9	13	1254	160	30	32	28.324463	fo)
4	1	3	1	10	0	359	175	869	57	-1	
5	1	3	1	10	1	359	214	14	13	45.991074	3
5	1	3	1	10	2	420	219	13	13	60.163578	8
5	1	3	1	10	3	543	207	76	21	10.178970	292.
5	1	3	1	10	4	663	198	103	22	0.000000	BSan
5	1	3	1	10	5	755	191	14	33	36.875271	es
5	1	3	1	10	6	799	196	11	10	68.007629	8
5	1	3	1	10	7	864	200	11	13	81.917885	S
5	1	3	1	10	8	889	182	50	35	9.840103	EPR
5	1	3	1	10	9	947	188	30	22	9.840103	MS
5	1	3	1	10	10	994	189	26	19	26.033173	6B
5	1	3	1	10	11	1034	186	35	20	50.471691	og
5	1	3	1	10	12	1095	188	16	18	0.000000	2
5	1	3	1	10	13	1139	175	63	24	42.757088	Pe
5	1	3	1	10	14	1211	175	17	16	68.382980	O
4	1	3	1	11	0	360	186	920	60	-1	
5	1	3	1	11	1	360	223	73	23	41.860039	Ba
5	1	3	1	11	2	542	220	31	21	75.093071	Be
5	1	3	1	11	3	594	216	82	23	17.646881	FESR
5	1	3	1	11	4	709	213	31	15	43.804214	30
5	1	3	1	11	5	755	210	11	19	55.842522	3
5	1	3	1	11	6	786	207	57	27	0.000000	RAR
5	1	3	1	11	7	863	209	36	17	18.538902	Oe
5	1	3	1	11	8	909	210	47	17	0.000000	meR
5	1	3	1	11	9	989	203	34	19	45.340302	Se
5	1	3	1	11	10	1034	198	34	22	0.000000	S3
5	1	3	1	11	11	1095	199	44	15	44.059021	See
5	1	3	1	11	12	1211	193	11	12	9.845215	s
5	1	3	1	11	13	1259	186	21	19	33.886765	4
4	1	3	1	12	0	359	206	922	55	-1	
5	1	3	1	12	1	359	243	78	18	37.463043	aes
5	1	3	1	12	2	543	231	30	17	10.729637	25
5	1	3	1	12	3	590	228	66	20	65.829529	ORES
