level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	1970	-1	
2	1	1	0	0	0	36	82	2470	1883	-1	
3	1	1	1	0	0	36	82	2470	1883	-1	
4	1	1	1	1	0	2121	82	291	16	-1	
5	1	1	1	1	1	2121	85	16	7	89.026314	~
5	1	1	1	1	2	2203	84	16	10	88.446617	>
5	1	1	1	1	3	2251	85	37	10	49.584156	9290
5	1	1	1	1	4	2363	87	12	11	29.735382	»
5	1	1	1	1	5	2410	82	2	2	54.134899	y
4	1	1	1	2	0	402	84	1979	54	-1	
5	1	1	1	2	1	402	91	80	34	22.309418	aa
5	1	1	1	2	2	594	101	16	18	0.000000	f
5	1	1	1	2	3	718	101	16	20	76.578323	>
5	1	1	1	2	4	767	90	41	32	24.737656	iz
5	1	1	1	2	5	905	90	17	15	22.212685	2
5	1	1	1	2	6	955	89	41	39	50.155952	SF
5	1	1	1	2	7	1075	89	16	24	10.245880	3
5	1	1	1	2	8	1160	89	42	36	38.509922	82
5	1	1	1	2	9	1242	88	66	46	45.578533	938
5	1	1	1	2	10	1380	88	16	32	77.692848	2
5	1	1	1	2	11	1460	88	41	30	59.119110	EF
5	1	1	1	2	12	1537	88	46	50	91.630920	SE
5	1	1	1	2	13	1623	87	17	32	53.729214	2
5	1	1	1	2	14	1830	86	17	22	11.825638	F
5	1	1	1	2	15	2120	84	43	35	16.814812	fp
5	1	1	1	2	16	2202	93	86	33	38.225819	gee
5	1	1	1	2	17	2363	100	18	26	24.728615	2
4	1	1	1	3	0	264	108	5	7	-1	
5	1	1	1	3	1	264	108	5	7	3.666008	.
4	1	1	1	4	0	402	102	1891	42	-1	
5	1	1	1	4	1	402	119	14	13	74.201408	~
5	1	1	1	4	2	594	122	4	5	0.000000	y
5	1	1	1	4	3	714	109	8	28	28.485489	iy
5	1	1	1	4	4	767	123	37	10	13.174561	a
5	1	1	1	4	5	896	110	26	28	40.039139	Lin
5	1	1	1	4	6	980	125	11	9	93.897354	a
5	1	1	1	4	7	1080	114	12	11	84.888443	g
5	1	1	1	4	8	1242	112	15	28	17.978348	e¢
5	1	1	1	4	9	1268	117	15	16	48.733917	&
