level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	1970	-1	
2	1	1	0	0	0	33	45	1783	1795	-1	
3	1	1	1	0	0	33	45	1783	1795	-1	
4	1	1	1	1	0	33	45	1783	1795	-1	
5	1	1	1	1	1	33	45	1783	1795	95.000000	 
2	1	2	0	0	0	458	1912	66	2	-1	
3	1	2	1	0	0	458	1912	66	2	-1	
4	1	2	1	1	0	458	1912	66	2	-1	
5	1	2	1	1	1	458	1912	66	2	95.000000	 
2	1	3	0	0	0	1708	98	462	1746	-1	
3	1	3	1	0	0	1816	98	354	84	-1	
4	1	3	1	1	0	1816	98	354	13	-1	
5	1	3	1	1	1	1816	98	16	8	0.000000	”
5	1	3	1	1	2	1890	98	63	10	35.367447	Poe
5	1	3	1	1	3	1984	100	16	8	38.143711	on
5	1	3	1	1	4	2058	101	64	10	13.398697	Poe
5	1	3	1	1	5	2154	103	16	8	43.959488	oe
4	1	3	1	2	0	1816	109	354	22	-1	
5	1	3	1	2	1	1816	109	17	16	75.679039	a
5	1	3	1	2	2	1889	110	64	18	4.585045	oF
5	1	3	1	2	3	2057	112	16	17	0.000000	-
5	1	3	1	2	4	2105	114	65	17	43.132393	PoP
4	1	3	1	3	0	1816	145	354	22	-1	
5	1	3	1	3	1	1816	145	32	17	36.337334	NZ
5	1	3	1	3	2	1863	145	184	20	36.337334	OES
5	1	3	1	3	3	1937	140	36	35	76.684647	NS
5	1	3	1	3	4	1986	140	36	35	51.193508	de
5	1	3	1	3	5	2036	140	59	35	0.000000	ty4s
5	1	3	1	3	6	2105	149	65	18	29.013741	HONG
4	1	3	1	4	0	1816	144	354	42	-1	
5	1	3	1	4	1	1816	160	38	16	72.033981	me
5	1	3	1	4	2	1868	154	53	23	0.000000	SG>
5	1	3	1	4	3	1941	160	28	16	9.949524	As
5	1	3	1	4	4	1990	144	32	42	24.905159	738
5	1	3	1	4	5	2050	148	120	34	0.000000	25900
3	1	3	2	0	0	1781	166	388	574	-1	
4	1	3	2	1	0	1785	166	380	38	-1	
5	1	3	2	1	1	1785	166	63	36	17.435059	SOR
5	1	3	2	1	2	1865	175	62	27	17.435059	EES
5	1	3	2	1	3	1944	173	29	30	10.567284	gS
5	1	3	2	1	4	1983	178	55	24	13.472740	SRO
5	1	3	2	1	5	2056	180	80	24	17.201805	eee
5	1	3	2	1	6	2153	182	12	10	25.767761	S
4	1	3	2	2	0	1910	196	233	14	-1	
5	1	3	2	2	1	1910	196	85	14	17.340805	32.22
5	1	3	2	2	2	2100	192	16	26	30.795395	wm
5	1	3	2	2	3	2128	204	15	6	30.111610	2.
4	1	3	2	3	0	1788	196	376	35	-1	
5	1	3	2	3	1	1788	200	43	28	47.698235	B42,
5	1	3	2	3	2	1864	198	11	22	12.068680	8
5	1	3	2	3	3	1891	204	31	21	12.068680	Se
5	1	3	2	3	4	1935	196	229	35	23.175705	ESS?
5	1	3	2	3	5	2033	192	62	46	0.000000	See
5	1	3	2	3	6	2106	192	62	46	0.000000	eee
4	1	3	2	4	0	1788	215	376	47	-1	
5	1	3	2	4	1	1788	222	12	9	0.000000	g
5	1	3	2	4	2	1819	220	28	15	31.704628	ES
5	1	3	2	4	3	1878	226	43	31	28.226509	Sk
5	1	3	2	4	4	1940	219	29	29	23.350365	oh
5	1	3	2	4	5	1987	222	85	36	14.437599	Behe
5	1	3	2	4	6	2101	223	12	32	0.000000	o
