level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	1970	-1	
2	1	1	0	0	0	166	15	2383	1801	-1	
3	1	1	1	0	0	166	15	2383	1801	-1	
4	1	1	1	1	0	1259	15	1286	25	-1	
5	1	1	1	1	1	1259	15	17	21	51.100380	eo
5	1	1	1	1	2	1314	19	44	11	89.630913	om
5	1	1	1	1	3	2515	25	30	15	64.224945	—
4	1	1	1	2	0	1258	20	1287	51	-1	
5	1	1	1	2	1	1258	28	94	29	23.512718	£32
5	1	1	1	2	2	1391	20	17	37	0.000000	F
5	1	1	1	2	3	1442	22	38	33	41.077591	72
5	1	1	1	2	4	1515	23	16	35	85.704483	2
5	1	1	1	2	5	1596	24	95	32	68.463127	FLES
5	1	1	1	2	6	1724	26	69	39	48.593502	Lee
5	1	1	1	2	7	2053	32	12	30	9.104378	§
5	1	1	1	2	8	2105	33	121	33	0.000000	8Z8NE
5	1	1	1	2	9	2286	36	44	27	16.884377	fo
5	1	1	1	2	10	2360	38	185	33	0.000000	pesseRe
4	1	1	1	3	0	710	50	1800	34	-1	
5	1	1	1	3	1	710	54	16	18	73.577408	©
5	1	1	1	3	2	758	55	16	11	20.948502	@
5	1	1	1	3	3	892	57	17	11	29.578033	a
5	1	1	1	3	4	1051	59	39	11	60.748158	Or
5	1	1	1	3	5	1122	60	59	11	72.020996	pew
5	1	1	1	3	6	1214	63	15	8	13.657646	»
5	1	1	1	3	7	1262	50	89	27	0.000000	FLFR.
5	1	1	1	3	8	1390	57	16	8	0.000000	F
5	1	1	1	3	9	1442	55	38	18	0.000000	20
5	1	1	1	3	10	1518	60	17	15	60.024647	2
5	1	1	1	3	11	1596	55	81	19	27.837074	Bee.
5	1	1	1	3	12	1724	56	69	22	20.254242	Seg
5	1	1	1	3	13	2053	63	12	13	9.263268	&
5	1	1	1	3	14	2105	57	116	24	0.000000	at°oe
5	1	1	1	3	15	2286	63	44	20	66.685768	BR
5	1	1	1	3	16	2363	60	91	24	41.832195	§2a0
5	1	1	1	3	17	2468	52	15	36	78.419296	8
5	1	1	1	3	18	2494	62	16	15	78.419296	&
