level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	1970	-1	
2	1	1	0	0	0	6	2	2543	1854	-1	
3	1	1	1	0	0	6	2	2543	1843	-1	
4	1	1	1	1	0	2383	73	155	25	-1	
5	1	1	1	1	1	2383	73	42	15	17.761642	en
5	1	1	1	1	2	2496	75	16	16	33.948700	0
5	1	1	1	1	3	2523	71	15	31	0.000000	&.
4	1	1	1	2	0	2210	69	323	44	-1	
5	1	1	1	2	1	2210	69	95	19	0.000000	wevy
5	1	1	1	2	2	2383	84	42	20	41.688999	oR
5	1	1	1	2	3	2494	92	39	21	14.409622	2a
4	1	1	1	3	0	2237	83	12	13	-1	
5	1	1	1	3	1	2237	83	12	13	68.788223	5
4	1	1	1	4	0	1608	57	924	85	-1	
5	1	1	1	4	1	1608	57	16	17	59.373188	:
5	1	1	1	4	2	1800	61	166	42	25.146576	sik,
5	1	1	1	4	3	2038	65	44	43	15.832405	AF
5	1	1	1	4	4	2210	85	95	34	30.722420	GHP
5	1	1	1	4	5	2382	97	69	45	16.283554	On
4	1	1	1	5	0	1499	52	899	92	-1	
5	1	1	1	5	1	1499	52	21	21	23.165390	iw
5	1	1	1	5	2	2381	123	17	21	37.520042	an
4	1	1	1	6	0	1222	50	1313	117	-1	
5	1	1	1	6	1	1222	50	17	6	15.029327	~
5	1	1	1	6	2	1503	64	11	13	91.607529	5
5	1	1	1	6	3	1607	76	16	12	0.000000	z
5	1	1	1	6	4	1825	92	12	23	58.381786	5
5	1	1	1	6	5	1927	92	43	36	17.527176	pan
5	1	1	1	6	6	2034	101	22	34	34.994766	oh
5	1	1	1	6	7	2065	120	17	5	40.876419	me
5	1	1	1	6	8	2210	120	89	25	0.000000	aPrx
5	1	1	1	6	9	2381	132	64	24	38.722290	gia
5	1	1	1	6	10	2493	140	42	27	51.702919	gg
4	1	1	1	7	0	1141	49	1283	122	-1	
5	1	1	1	7	1	1141	49	21	16	0.000000	@
5	1	1	1	7	2	1221	50	44	18	12.103714	a4
5	1	1	1	7	3	1606	90	13	10	66.187393	4
5	1	1	1	7	4	1799	96	18	19	82.126465	Q
5	1	1	1	7	5	1877	105	16	13	94.058319	>
5	1	1	1	7	6	1928	126	16	6	15.689987	8,
5	1	1	1	7	7	1957	112	39	20	35.690269	Bt
5	1	1	1	7	8	2037	123	39	17	49.317711	#5
5	1	1	1	7	9	2209	134	90	24	0.000000	eece
5	1	1	1	7	10	2381	148	43	23	21.596672	ge
4	1	1	1	8	0	853	45	1678	156	-1	
5	1	1	1	8	1	853	45	66	19	35.761612	aot
5	1	1	1	8	2	990	46	16	18	94.449661	4
